	Metabolism	MODULE	NAME	PWY_ID
1090	Biosynthesis of phytochemical compounds	M00942	Pterocarpan biosynthesis, daidzein => medicarpin	00943
1091	Biosynthesis of phytochemical compounds	M00942	Pterocarpan biosynthesis, daidzein => medicarpin	01100
1092	Biosynthesis of phytochemical compounds	M00942	Pterocarpan biosynthesis, daidzein => medicarpin	01110
1093	Biosynthesis of phytochemical compounds	M00966	Equol biosynthesis, daidzein => equol	00946
1094	Biosynthesis of phytochemical compounds	M00966	Equol biosynthesis, daidzein => equol	01100
1095	Biosynthesis of phytochemical compounds	M00967	Flavone degradation, luteolin/apigenin => DHCA/phloretate	00946
1096	Biosynthesis of phytochemical compounds	M00967	Flavone degradation, luteolin/apigenin => DHCA/phloretate	01100
1097	Biosynthesis of phytochemical compounds	M00962	Psilocybin biosynthesis, tryptophan => psilocybin	00901
1098	Biosynthesis of phytochemical compounds	M00962	Psilocybin biosynthesis, tryptophan => psilocybin	01100
1099	Biosynthesis of phytochemical compounds	M00962	Psilocybin biosynthesis, tryptophan => psilocybin	01110
1100	Biosynthesis of phytochemical compounds	M00963	Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde	00901
1101	Biosynthesis of phytochemical compounds	M00963	Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde	01100
1102	Biosynthesis of phytochemical compounds	M00963	Chanoclavine aldehyde biosynthesis, tryptophan => chanoclavine-I aldehyde	01110
1103	Biosynthesis of phytochemical compounds	M00964	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	00901
1104	Biosynthesis of phytochemical compounds	M00964	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	01100
1105	Biosynthesis of phytochemical compounds	M00964	Fumigaclavine biosynthesis, chanoclavine-I aldehyde => fumigaclavine C	01110
1106	Biosynthesis of phytochemical compounds	M00965	Vindoline biosynthesis, tabersonine => vindoline	00901
1107	Biosynthesis of phytochemical compounds	M00965	Vindoline biosynthesis, tabersonine => vindoline	01100
1108	Biosynthesis of phytochemical compounds	M00965	Vindoline biosynthesis, tabersonine => vindoline	01110
1109	Biosynthesis of phytochemical compounds	M00943	Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline	00950
1110	Biosynthesis of phytochemical compounds	M00943	Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline	01100
1111	Biosynthesis of phytochemical compounds	M00943	Reticuline biosynthesis, dopamine + 4HPAA => (S)-reticuline	01110
1112	Biosynthesis of phytochemical compounds	M00944	Morphine biosynthesis, (S)-reticuline => morphine	00950
1113	Biosynthesis of phytochemical compounds	M00944	Morphine biosynthesis, (S)-reticuline => morphine	01100
1114	Biosynthesis of phytochemical compounds	M00944	Morphine biosynthesis, (S)-reticuline => morphine	01110
1115	Biosynthesis of phytochemical compounds	M00945	Sanguinarine biosynthesis, (S)-reticuline => sanguinarine	00950
1116	Biosynthesis of phytochemical compounds	M00945	Sanguinarine biosynthesis, (S)-reticuline => sanguinarine	01100
1117	Biosynthesis of phytochemical compounds	M00945	Sanguinarine biosynthesis, (S)-reticuline => sanguinarine	01110
1118	Biosynthesis of phytochemical compounds	M00946	Noscapine biosynthesis, (S)-reticuline => noscapine	00950
1119	Biosynthesis of phytochemical compounds	M00946	Noscapine biosynthesis, (S)-reticuline => noscapine	01100
1120	Biosynthesis of phytochemical compounds	M00946	Noscapine biosynthesis, (S)-reticuline => noscapine	01110
1121	Biosynthesis of phytochemical compounds	M00961	Betacyanin biosynthesis, L-tyrosine => amaranthin	00965
1122	Biosynthesis of phytochemical compounds	M00961	Betacyanin biosynthesis, L-tyrosine => amaranthin	01100
1123	Biosynthesis of phytochemical compounds	M00961	Betacyanin biosynthesis, L-tyrosine => amaranthin	01110
1124	Biosynthesis of phytochemical compounds	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	00380
1125	Biosynthesis of phytochemical compounds	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	00966
1126	Biosynthesis of phytochemical compounds	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	01210
1127	Biosynthesis of phytochemical compounds	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	01100
1128	Biosynthesis of phytochemical compounds	M00370	Glucosinolate biosynthesis, tryptophan => glucobrassicin	01110
1129	Biosynthesis of phytochemical compounds	M00900	Crocin biosynthesis, crocetin => crocin	00999
1130	Biosynthesis of phytochemical compounds	M00900	Crocin biosynthesis, crocetin => crocin	01100
1131	Biosynthesis of phytochemical compounds	M00900	Crocin biosynthesis, crocetin => crocin	01110
1132	Biosynthesis of phytochemical compounds	M00971	QS-7 biosynthesis, 2,3-epoxysqualene => QS-7	00999
1133	Biosynthesis of phytochemical compounds	M00971	QS-7 biosynthesis, 2,3-epoxysqualene => QS-7	01100
1134	Biosynthesis of phytochemical compounds	M00971	QS-7 biosynthesis, 2,3-epoxysqualene => QS-7	01110
1135	Biosynthesis of phytochemical compounds	M00894	Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol	00999
1136	Biosynthesis of phytochemical compounds	M00894	Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol	01100
1137	Biosynthesis of phytochemical compounds	M00894	Cannabidiol biosynthesis, malonyl-CoA => cannabidiol/dronabinol	01110
1138	Biosynthesis of phytochemical compounds	M00953	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	00999
1139	Biosynthesis of phytochemical compounds	M00953	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	01100
1140	Biosynthesis of phytochemical compounds	M00953	Mugineic acid biosynthesis, methionine => 3-epihydroxymugineic acid	01110
1141	Biosynthesis of phytochemical compounds	M00952	Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside	00999
1142	Biosynthesis of phytochemical compounds	M00952	Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside	01100
1143	Biosynthesis of phytochemical compounds	M00952	Benzoxazinoid biosynthesis, indoleglycerol phosphate => DIMBOA-glucoside	01110
1144	Biosynthesis of phytochemical compounds	M00902	Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin	00999
1145	Biosynthesis of phytochemical compounds	M00902	Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin	01100
1146	Biosynthesis of phytochemical compounds	M00902	Podophyllotoxin biosynthesis, coniferyl alcohol => podophyllotoxin	01110
1147	Biosynthesis of beta-lactams	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	00311
1148	Biosynthesis of beta-lactams	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	01100
1149	Biosynthesis of beta-lactams	M00672	Penicillin biosynthesis, aminoadipate + cycteine + valine => penicillin	01110
1150	Biosynthesis of beta-lactams	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	00311
1151	Biosynthesis of beta-lactams	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	01100
1152	Biosynthesis of beta-lactams	M00673	Cephamycin C biosynthesis, aminoadipate + cycteine + valine => cephamycin C	01110
1153	Biosynthesis of beta-lactams	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	00332
1154	Biosynthesis of beta-lactams	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	01100
1155	Biosynthesis of beta-lactams	M00675	Carbapenem-3-carboxylate biosynthesis, pyrroline-5-carboxylate + malonyl-CoA => carbapenem-3-carboxylate	01110
1156	Biosynthesis of beta-lactams	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	00261
1157	Biosynthesis of beta-lactams	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	01100
1158	Biosynthesis of beta-lactams	M00736	Nocardicin A biosynthesis, L-pHPG + arginine + serine => nocardicin A	01110
1159	Biosynthesis of beta-lactams	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	00331
1160	Biosynthesis of beta-lactams	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	01100
1161	Biosynthesis of beta-lactams	M00674	Clavaminate biosynthesis, arginine + glyceraldehyde-3P => clavaminate	01110
1162	Biosynthesis of other antibiotics	M00877	Kanosamine biosynthesis, glucose 6-phosphate => kanosamine	00998
1163	Biosynthesis of other antibiotics	M00877	Kanosamine biosynthesis, glucose 6-phosphate => kanosamine	01100
1164	Biosynthesis of other antibiotics	M00877	Kanosamine biosynthesis, glucose 6-phosphate => kanosamine	01110
1165	Biosynthesis of other antibiotics	M00889	Puromycin biosynthesis, ATP => puromycin	00998
1166	Biosynthesis of other antibiotics	M00889	Puromycin biosynthesis, ATP => puromycin	01100
1167	Biosynthesis of other antibiotics	M00889	Puromycin biosynthesis, ATP => puromycin	01110
1168	Biosynthesis of other antibiotics	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	00525
1169	Biosynthesis of other antibiotics	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	01100
1170	Biosynthesis of other antibiotics	M00815	Validamycin A biosynthesis, sedoheptulopyranose-7P => validamycin A	01110
1171	Biosynthesis of other antibiotics	M00904	Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C	00998
1172	Biosynthesis of other antibiotics	M00904	Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C	01100
1173	Biosynthesis of other antibiotics	M00904	Dapdiamides biosynthesis, L-2,3-diaminopropanoate => dapdiamide A/B/C	01110
1174	Biosynthesis of other antibiotics	M00787	Bacilysin biosynthesis, prephenate => bacilysin	00998
1175	Biosynthesis of other antibiotics	M00787	Bacilysin biosynthesis, prephenate => bacilysin	01100
1176	Biosynthesis of other antibiotics	M00787	Bacilysin biosynthesis, prephenate => bacilysin	01110
1177	Biosynthesis of other antibiotics	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	00998
1178	Biosynthesis of other antibiotics	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	01100
1179	Biosynthesis of other antibiotics	M00785	Cycloserine biosynthesis, arginine/serine => cycloserine	01110
1180	Biosynthesis of other antibiotics	M00848	Aurachin biosynthesis, anthranilate => aurachin A	00998
1181	Biosynthesis of other antibiotics	M00848	Aurachin biosynthesis, anthranilate => aurachin A	01100
1182	Biosynthesis of other antibiotics	M00848	Aurachin biosynthesis, anthranilate => aurachin A	01110
1183	Biosynthesis of other antibiotics	M00788	Terpentecin biosynthesis, GGAP => terpentecin	00998
1184	Biosynthesis of other antibiotics	M00788	Terpentecin biosynthesis, GGAP => terpentecin	01100
1185	Biosynthesis of other antibiotics	M00788	Terpentecin biosynthesis, GGAP => terpentecin	01110
1186	Biosynthesis of other antibiotics	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	00998
1187	Biosynthesis of other antibiotics	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	01100
1188	Biosynthesis of other antibiotics	M00819	Pentalenolactone biosynthesis, farnesyl-PP => pentalenolactone	01110
1189	Biosynthesis of other antibiotics	M00903	Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin	00998
1190	Biosynthesis of other antibiotics	M00903	Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin	01100
1191	Biosynthesis of other antibiotics	M00903	Fosfomycin biosynthesis, phosphoenolpyruvate => fosfomycin	01110
1192	Biosynthesis of other antibiotics	M00890	Roseoflavin biosynthesis, FMN => roseoflavin	00998
1193	Biosynthesis of other antibiotics	M00890	Roseoflavin biosynthesis, FMN => roseoflavin	01100
1194	Biosynthesis of other antibiotics	M00890	Roseoflavin biosynthesis, FMN => roseoflavin	01110
1195	Biosynthesis of other antibiotics	M00951	Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin	00998
1196	Biosynthesis of other antibiotics	M00951	Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin	01100
1197	Biosynthesis of other antibiotics	M00951	Cremeomycin biosynthesis, aspartate/3,4-AHBA => cremeomycin	01110
1198	Biosynthesis of other antibiotics	M00969	Fumagillin biosynthesis, farnesyl-PP => fumagillin	00998
1199	Biosynthesis of other antibiotics	M00969	Fumagillin biosynthesis, farnesyl-PP => fumagillin	01100
1200	Biosynthesis of other antibiotics	M00969	Fumagillin biosynthesis, farnesyl-PP => fumagillin	01110
1201	Biosynthesis of other fungal compounds	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	00403
1202	Biosynthesis of other fungal compounds	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	01100
1203	Biosynthesis of other fungal compounds	M00661	Paspaline biosynthesis, geranylgeranyl-PP + indoleglycerol phosphate => paspaline	01110
1204	Biosynthesis of other fungal compounds	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	00404
1205	Biosynthesis of other fungal compounds	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	01100
1206	Biosynthesis of other fungal compounds	M00786	Fumitremorgin alkaloid biosynthesis, tryptophan + proline => fumitremorgin C/A	01110
1207	Biosynthesis of other fungal compounds	M00937	Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1	00254
1208	Biosynthesis of other fungal compounds	M00937	Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1	01100
1209	Biosynthesis of other fungal compounds	M00937	Aflatoxin biosynthesis, malonyl-CoA => aflatoxin B1	01110
1210	Biosynthesis of other fungal compounds	M00893	Lovastatin biosynthesis, malonyl-CoA => lovastatin acid	00997
1211	Biosynthesis of other fungal compounds	M00893	Lovastatin biosynthesis, malonyl-CoA => lovastatin acid	01100
1212	Biosynthesis of other fungal compounds	M00893	Lovastatin biosynthesis, malonyl-CoA => lovastatin acid	01110
1213	Biosynthesis of other fungal compounds	M00891	Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline	00997
1214	Biosynthesis of other fungal compounds	M00891	Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline	01100
1215	Biosynthesis of other fungal compounds	M00891	Ditryptophenaline biosynthesis, tryptophan + phenylalanine => ditryptophenaline	01110
1216	Biosynthesis of other fungal compounds	M00901	Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline	00997
1217	Biosynthesis of other fungal compounds	M00901	Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline	01100
1218	Biosynthesis of other fungal compounds	M00901	Fumiquinazoline biosynthesis, tryptophan + alanine + anthranilate => fumiquinazoline	01110
1219	Biosynthesis of other bacterial compounds	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	00525
1220	Biosynthesis of other bacterial compounds	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	01100
1221	Biosynthesis of other bacterial compounds	M00814	Acarbose biosynthesis, sedoheptulopyranose-7P => acarbose	01110
1222	Biosynthesis of other bacterial compounds	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	00404
1223	Biosynthesis of other bacterial compounds	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	01100
1224	Biosynthesis of other bacterial compounds	M00789	Rebeccamycin biosynthesis, tryptophan => rebeccamycin	01110
1225	Biosynthesis of other bacterial compounds	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	00404
1226	Biosynthesis of other bacterial compounds	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	01100
1227	Biosynthesis of other bacterial compounds	M00790	Pyrrolnitrin biosynthesis, tryptophan => pyrrolnitrin	01110
1228	Biosynthesis of other bacterial compounds	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	00404
1229	Biosynthesis of other bacterial compounds	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	01100
1230	Biosynthesis of other bacterial compounds	M00805	Staurosporine biosynthesis, tryptophan => staurosporine	01110
1231	Biosynthesis of other bacterial compounds	M00808	Violacein biosynthesis, tryptophan => violacein	00404
1232	Biosynthesis of other bacterial compounds	M00808	Violacein biosynthesis, tryptophan => violacein	01100
1233	Biosynthesis of other bacterial compounds	M00808	Violacein biosynthesis, tryptophan => violacein	01110
1234	Biosynthesis of other bacterial compounds	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	00405
1235	Biosynthesis of other bacterial compounds	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	01100
1236	Biosynthesis of other bacterial compounds	M00835	Pyocyanine biosynthesis, chorismate => pyocyanine	01110
1237	Biosynthesis of other bacterial compounds	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	00333
1238	Biosynthesis of other bacterial compounds	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	01100
1239	Biosynthesis of other bacterial compounds	M00837	Prodigiosin biosynthesis, L-proline => prodigiosin	01110
1240	Biosynthesis of other bacterial compounds	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	00333
1241	Biosynthesis of other bacterial compounds	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	01100
1242	Biosynthesis of other bacterial compounds	M00838	Undecylprodigiosin biosynthesis, L-proline => undecylprodigiosin	01110
1243	Biosynthesis of other bacterial compounds	M00921	Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin	00900
1244	Biosynthesis of other bacterial compounds	M00921	Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin	00997
1245	Biosynthesis of other bacterial compounds	M00921	Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin	01100
1246	Biosynthesis of other bacterial compounds	M00921	Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin	01110
1247	Biosynthesis of other bacterial compounds	M00905	Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B	00997
1248	Biosynthesis of other bacterial compounds	M00905	Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B	01100
1249	Biosynthesis of other bacterial compounds	M00905	Grixazone biosynthesis, aspartate 4-semialdehyde => grixazone B	01110
1250	Biosynthesis of other bacterial compounds	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	00997
1251	Biosynthesis of other bacterial compounds	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	01100
1252	Biosynthesis of other bacterial compounds	M00876	Staphyloferrin A biosynthesis, L-ornithine => staphyloferrin A	01110
1253	Biosynthesis of other bacterial compounds	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	00997
1254	Biosynthesis of other bacterial compounds	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	01100
1255	Biosynthesis of other bacterial compounds	M00875	Staphyloferrin B biosynthesis, L-serine => staphyloferrin B	01110
1256	Biosynthesis of other bacterial compounds	M00918	Aerobactin biosynthesis, lysine => aerobactin	00997
1257	Biosynthesis of other bacterial compounds	M00918	Aerobactin biosynthesis, lysine => aerobactin	01100
1258	Biosynthesis of other bacterial compounds	M00918	Aerobactin biosynthesis, lysine => aerobactin	01110
1259	Biosynthesis of other bacterial compounds	M00906	Ethynylserine biosynthesis, lysine => ethynylserine	00997
1260	Biosynthesis of other bacterial compounds	M00906	Ethynylserine biosynthesis, lysine => ethynylserine	01100
1261	Biosynthesis of other bacterial compounds	M00906	Ethynylserine biosynthesis, lysine => ethynylserine	01110
1262	Aromatics degradation	M00538	Toluene degradation, toluene => benzoate	00623
1263	Aromatics degradation	M00538	Toluene degradation, toluene => benzoate	01220
1264	Aromatics degradation	M00538	Toluene degradation, toluene => benzoate	01100
1265	Aromatics degradation	M00538	Toluene degradation, toluene => benzoate	01120
1266	Aromatics degradation	M00537	Xylene degradation, xylene => methylbenzoate	00622
1267	Aromatics degradation	M00537	Xylene degradation, xylene => methylbenzoate	01220
1268	Aromatics degradation	M00537	Xylene degradation, xylene => methylbenzoate	01100
1269	Aromatics degradation	M00537	Xylene degradation, xylene => methylbenzoate	01120
1270	Aromatics degradation	M00419	Cymene degradation, p-cymene => p-cumate	00622
1271	Aromatics degradation	M00419	Cymene degradation, p-cymene => p-cumate	01220
1272	Aromatics degradation	M00419	Cymene degradation, p-cymene => p-cumate	01100
1273	Aromatics degradation	M00419	Cymene degradation, p-cymene => p-cumate	01120
1274	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	00361
1275	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	00362
1276	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	00623
1277	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	01220
1278	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	01100
1279	Aromatics degradation	M00547	Benzene/toluene degradation, benzene => catechol / toluene => 3-methylcatechol	01120
1280	Aromatics degradation	M00548	Benzene degradation, benzene => catechol	00361
1281	Aromatics degradation	M00548	Benzene degradation, benzene => catechol	00362
1282	Aromatics degradation	M00548	Benzene degradation, benzene => catechol	01220
1283	Aromatics degradation	M00548	Benzene degradation, benzene => catechol	01100
1284	Aromatics degradation	M00548	Benzene degradation, benzene => catechol	01120
1285	Aromatics degradation	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	00362
1286	Aromatics degradation	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	00622
1287	Aromatics degradation	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	01220
1288	Aromatics degradation	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	01100
1289	Aromatics degradation	M00551	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	01120
1290	Aromatics degradation	M00637	Anthranilate degradation, anthranilate => catechol	00627
1291	Aromatics degradation	M00637	Anthranilate degradation, anthranilate => catechol	01100
1292	Aromatics degradation	M00637	Anthranilate degradation, anthranilate => catechol	01120
1293	Aromatics degradation	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	00362
1294	Aromatics degradation	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	01220
1295	Aromatics degradation	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	01100
1296	Aromatics degradation	M00568	Catechol ortho-cleavage, catechol => 3-oxoadipate	01120
1297	Aromatics degradation	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	00362
1298	Aromatics degradation	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	00622
1299	Aromatics degradation	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	01220
1300	Aromatics degradation	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	01100
1301	Aromatics degradation	M00569	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	01120
1302	Aromatics degradation	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	00622
1303	Aromatics degradation	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	01220
1304	Aromatics degradation	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	01100
1305	Aromatics degradation	M00539	Cumate degradation, p-cumate => 2-oxopent-4-enoate + 2-methylpropanoate	01120
1306	Aromatics degradation	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	00621
1307	Aromatics degradation	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	01220
1308	Aromatics degradation	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	01100
1309	Aromatics degradation	M00543	Biphenyl degradation, biphenyl => 2-oxopent-4-enoate + benzoate	01120
1310	Aromatics degradation	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	00621
1311	Aromatics degradation	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	01220
1312	Aromatics degradation	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	01100
1313	Aromatics degradation	M00544	Carbazole degradation, carbazole => 2-oxopent-4-enoate + anthranilate	01120
1314	Aromatics degradation	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	00623
1315	Aromatics degradation	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	01220
1316	Aromatics degradation	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	01100
1317	Aromatics degradation	M00418	Toluene degradation, anaerobic, toluene => benzoyl-CoA	01120
1318	Aromatics degradation	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	00362
1319	Aromatics degradation	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	01220
1320	Aromatics degradation	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	01100
1321	Aromatics degradation	M00541	Benzoyl-CoA degradation, benzoyl-CoA => 3-hydroxypimeloyl-CoA	01120
1322	Aromatics degradation	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	00362
1323	Aromatics degradation	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	01220
1324	Aromatics degradation	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	01100
1325	Aromatics degradation	M00540	Benzoate degradation, cyclohexanecarboxylic acid =>pimeloyl-CoA	01120
1326	Aromatics degradation	M00534	Naphthalene degradation, naphthalene => salicylate	00626
1327	Aromatics degradation	M00534	Naphthalene degradation, naphthalene => salicylate	01220
1328	Aromatics degradation	M00534	Naphthalene degradation, naphthalene => salicylate	01100
1329	Aromatics degradation	M00534	Naphthalene degradation, naphthalene => salicylate	01120
1330	Aromatics degradation	M00638	Salicylate degradation, salicylate => gentisate	00626
1331	Aromatics degradation	M00638	Salicylate degradation, salicylate => gentisate	01100
1332	Aromatics degradation	M00638	Salicylate degradation, salicylate => gentisate	01120
1333	Aromatics degradation	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	00624
1334	Aromatics degradation	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	01220
1335	Aromatics degradation	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	01100
1336	Aromatics degradation	M00624	Terephthalate degradation, terephthalate => 3,4-dihydroxybenzoate	01120
1337	Aromatics degradation	M00623	Phthalate degradation, phthalate => protocatechuate	00624
1338	Aromatics degradation	M00623	Phthalate degradation, phthalate => protocatechuate	01220
1339	Aromatics degradation	M00623	Phthalate degradation, phthalate => protocatechuate	01100
1340	Aromatics degradation	M00623	Phthalate degradation, phthalate => protocatechuate	01120
1341	Aromatics degradation	M00636	Phthalate degradation, phthalate => protocatechuate	00624
1342	Aromatics degradation	M00636	Phthalate degradation, phthalate => protocatechuate	01220
1343	Aromatics degradation	M00636	Phthalate degradation, phthalate => protocatechuate	01100
1344	Aromatics degradation	M00636	Phthalate degradation, phthalate => protocatechuate	01120
1345	Aromatics degradation	M00878	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	00360
1346	Aromatics degradation	M00878	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	01100
1347	Aromatics degradation	M00878	Phenylacetate degradation, phenylaxetate => acetyl-CoA/succinyl-CoA	01120
