	MAG	Gene	TCDB	Type	Control	AA	AA+Ab
193	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_14_5	1.C.82.1.1	NN	1.8910032624083168	2.7098892711189504	2.824201697264685
194	Symbiobacterium sp. PD15	metabat2.spades.25_17_8	1.C.82.1.2	NN	5.214637490909246	5.648997793392073	5.2240367189689945
195	Carbobacillus sp. PD11	metabat2.megahit.24_13_2	1.H.3.3.2	NN	0.6906203873614466	0.0	2.41827037675246
196	Carbobacillus sp. PD11	metabat2.megahit.24_30_71	1.H.3.3.2	NN	0.0	0.0	0.90479614737647
197	Symbiobacterium sp. PD15	metabat2.spades.25_27_10	1.H.3.3.2	NN	0.0	0.7984744867946073	1.10006074065131
198	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_40_18	1.H.3.3.2	NN	0.0	0.9744006443983206	0.58022106349594
199	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_171_4	1.S.1.1.4	NN	0.0	0.0	0.762771305197855
200	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_47_18	1.S.1.1.4	NN	0.0	0.7773065875222334	0.9199083368916701
201	Peptococcales sp. PD24	vamb.spades.108_26_96	1.S.1.1.4	NN	0.131621558448979	0.4555369281726267	0.1869008201501295
202	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_45_38	1.S.1.1.4	NN	2.6140080972781634	3.5147162052154832	2.621686594969245
203	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_47_28	1.S.2.1.1	NN	0.6366372645369066	1.2864645640980166	1.131475636502205
204	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_170_2	1.S.2.1.2	NN	0.36238172830177334	0.0	1.88559640641502
205	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_45_24	1.S.2.1.2	NN	3.3241231672745335	4.23006566302409	3.555997572886815
206	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_55_71	1.S.2.1.2	NN	0.4390681171938433	0.3367488655330833	0.588101932979642
207	Moorellia sp. PD5	maxbin2.spades.006_2_251	1.W.6.4.1	NN	1.462189017577724	0.0	1.61388670802761
208	Carbobacillus sp. PD11	metabat2.megahit.24_27_134	['2.A.1.1.114', '2.A.1.1.1', '2.A.1.9.1', '2.A.1.9.10', '2.A.1.9.11', '2.A.1.9.3', '2.A.1.9.4', '2.A.1.9.9']	NN	0.15383410232057534	0.5361892353377633	1.940273446279045
209	Firmicutes sp. PD31	vamb.spades.812_5_2	['2.A.1.11.3', '2.A.1.11.1']	AA	5.101340875029856	5.591662901644075	5.677629053961985
210	Carbobacillus sp. PD11	metabat2.megahit.24_11_8	2.A.1.14.3	NN	0.11973962983562199	0.0	1.3629415533340299
211	Carbobacillus sp. PD11	metabat2.megahit.24_15_3	2.A.1.14.3	NN	0.043311375004549006	0.0	1.246005062548464
212	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_48_7	2.A.1.14.48	NN	1.8425567928975768	0.86061328902443	0.789331026275768
213	Firmicutes sp. PD7	metabat1.megahit.20_7_678	2.A.1.14.48	NN	0.0	0.0	0.57671581061097
214	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_40_5	2.A.1.14.48	NN	1.4138510521582965	1.8555019654721103	2.709656542686115
215	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_29_12	2.A.1.14.48	NN	0.0	1.2717647055322168	1.498599451295955
216	Firmicutes sp. PD7	metabat1.megahit.20_5_125	2.A.1.2.20	NN	0.165744815548678	0.40785766873542667	0.770774247321131
217	Carbobacillus sp. PD11	metabat2.megahit.24_34_22	['2.A.1.2.20', '2.A.1.2.3']	NN	0.4045864325665333	0.5361892353377633	0.6605073528509979
218	Symbiobacterium sp. PD15	metabat2.spades.25_21_3	2.A.1.2.20	NN	0.7581146498285399	2.3840438059881435	2.255656050348615
219	Symbiobacterium sp. PD15	metabat2.spades.25_28_15	2.A.1.2.20	NN	0.39740952193060997	0.6413990531440167	2.78148818531686
220	Moorellia sp. PD5	maxbin2.spades.006_2_259	2.A.1.2.34	NN	1.4447521333502003	0.7699453530558099	1.778391960393035
221	Carbobacillus sp. PD11	metabat2.megahit.24_27_60	['2.A.1.2.38', '2.A.1.2.8']	NN	0.7319150198688833	0.0	2.2496842595419597
222	Moorellia sp. PD5	maxbin2.spades.006_4_137	2.A.1.2.60	NN	0.6911074818458101	0.0	1.94334594244104
223	Symbiobacterium sp. PD15	metabat2.spades.25_11_84	2.A.1.2.69	NN	1.4363946990281233	1.2299518106910547	2.2026371610123547
224	Tissierellaceae sp. PD12	metabat2.megahit.33_14_63	2.A.1.2.88	NN	7.84188781324907	7.37818276179708	7.51821876465981
225	C. subterraneus PD13	metabat2.spades.15_3_137	['2.A.1.2.88', '2.A.1.2.8']	NN	4.4182934081696805	5.12964353491315	4.97876163633894
226	Limnochordia sp. PD14	metabat2.spades.18_20_30	['2.A.1.2.88', '2.A.1.2.8']	NN	3.8803594974467397	4.04569896938644	4.649680283049975
227	Symbiobacterium sp. PD15	metabat2.spades.25_7_70	['2.A.1.2.88', '2.A.1.2.8']	NN	3.118095940379403	4.10960339417786	4.151754909977505
228	Limnochordia sp. PD22	vamb.spades.1_36_6	['2.A.1.2.88', '2.A.1.2.8']	NN	1.14621265063356	0.6301623292056067	0.700597327102225
229	Firmicutes sp. PD31	vamb.spades.812_11_104	2.A.1.21.22	NN	0.5810712321038166	1.97849101283697	2.1548998352405153
230	Firmicutes sp. PD7	metabat1.megahit.20_2_4	2.A.1.21.6	NN	0.0	0.0	0.80220321013013
231	Lutisporaceae sp. PD17	vamb.megahit.295_78_15	2.A.1.24.4	NN	0.72949318336015	0.0	0.845494042999175
232	Moorellia sp. PD5	maxbin2.spades.006_4_119	['2.A.1.3.17', '2.A.1.3.72']	NN	1.9901496702750598	2.964304909923713	3.405873679971635
233	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_106_13	['2.A.1.3.17', '2.A.1.3.72', '2.A.1.3.74']	NN	0.4390681171938433	1.2717647055322168	1.40313917852685
234	Carbobacillus sp. PD11	metabat2.megahit.24_28_54	['2.A.1.3.30', '2.A.1.3.2', '2.A.1.3.3', '2.A.1.3.36', '2.A.1.3.39']	AA	0.29537196852566666	0.0	1.827771039508214
235	Carbobacillus sp. PD11	metabat2.megahit.24_19_202	['2.A.1.3.33', '2.A.1.3.50', '2.A.1.3.60']	NN	0.21552962371994766	0.0	1.3857716121615091
236	Symbiobacterium sp. PD15	metabat2.spades.25_40_3	['2.A.1.3.33', '2.A.1.3.3', '2.A.1.3.50']	AA	1.1652503035177932	2.3510091014912398	1.9234931862543785
237	Peptococcales sp. PD24	vamb.spades.108_26_35	['2.A.1.3.39', '2.A.1.3.3']	AA	0.6462050230408299	0.27980390524002335	2.44170661534605
238	Peptococcales sp. PD24	vamb.spades.108_9_7	['2.A.1.3.49', '2.A.1.3.72']	NN	0.60499440896325	1.1805163468959565	1.3604415805960102
239	Carbobacillus sp. PD11	metabat2.megahit.24_15_20	2.A.1.3.56	NN	0.42374003214585665	0.0	1.27747393348893
240	M. thermautotrophicus PD4	maxbin2.spades.001_1_1737	2.A.1.3.58	NN	6.979995659427701	6.10896329734587	5.891870934924736
241	Carbobacillus sp. PD11	metabat2.megahit.24_4_64	2.A.1.3.58	NN	0.043311375004549006	0.0	0.96652400401287
242	Peptococcales sp. PD24	vamb.spades.108_34_39	2.A.1.3.61	NN	1.1417213400177033	1.8547857912582033	2.09970345839318
243	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_137_19	['2.A.1.3.70', '2.A.1.3.1', '2.A.1.3.72']	AA	1.5323523912451702	0.0	2.617551994814895
244	Tepidanaerobacteraceae sp. PD1	concoct_megahit_6_45_16	['2.A.1.3.72', '2.A.1.3.3']	AA	0.38863291667145	0.4141512762025233	0.350804062632488
245	M. thermautotrophicus PD4	maxbin2.spades.001_1_10	['2.A.1.3.72', '2.A.1.3.1']	AA	6.450685146418553	4.966240625849527	5.023916106372891
246	C. subterraneus PD13	metabat2.spades.15_9_51	['2.A.1.3.72', '2.A.1.3.2', '2.A.1.3.3']	AA	7.391348195638407	6.937118454340503	7.4366264425959905
247	Symbiobacterium sp. PD15	metabat2.spades.25_1_93	2.A.1.3.72	NN	0.0	1.8065058404280638	2.374798958217135
248	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_70_12	2.A.1.3.72	NN	2.3498102678667636	0.9744006443983206	2.9838209510165097
249	Carbobacillus sp. PD11	metabat2.megahit.24_4_16	['2.A.1.3.80', '2.A.1.3.72', '2.A.1.3.74', '2.A.1.3.81']	NN	1.1443798451654332	0.5361892353377633	2.572502859777205
250	C. subterraneus PD13	metabat2.spades.15_1_126	2.A.1.30.2	NN	5.648382724021887	5.83110768868056	5.575356000949441
251	Symbiobacterium sp. PD15	metabat2.spades.25_63_1	2.A.1.30.2	NN	2.287636028011627	4.300905394261403	4.348874909550175
252	Moorellia sp. PD5	maxbin2.spades.006_1_504	2.A.1.32.1	NN	0.07503854324461233	0.0	1.537260882929303
253	Limnochordia sp. PD14	metabat2.spades.18_30_12	2.A.1.32.1	NN	1.06093405649703	1.6038751359564	2.0300005970916253
254	Symbiobacterium sp. PD15	metabat2.spades.25_16_26	2.A.1.32.1	NN	0.0	0.9148066537156291	2.37864625963592
255	Peptococcales sp. PD24	vamb.spades.108_21_55	2.A.1.32.1	NN	0.0	0.48941534371736	0.3352051775731345
256	Moorellia sp. PD5	maxbin2.spades.006_3_52	2.A.1.35.1	NN	1.8192717231541933	1.35063389453407	2.910934517721365
257	Peptococcales sp. PD24	vamb.spades.108_34_69	2.A.1.35.1	NN	1.56141889498563	2.350480575219203	2.93517567199509
258	Symbiobacterium sp. PD15	metabat2.spades.25_53_5	['2.A.1.36.1', '2.A.1.36.6']	NN	1.3277422973257333	2.16441205713603	3.11042720908294
259	Carbobacillus sp. PD11	metabat2.megahit.24_4_24	2.A.1.46.5	NN	0.7219190145326134	0.0	1.817937199433235
260	Peptococcales sp. PD24	vamb.spades.108_33_37	2.A.1.46.5	NN	0.5599184187427066	2.09226740765377	3.192780317657835
261	Limnochordia sp. PD22	vamb.spades.1_4_74	2.A.1.46.5	NN	1.2130129847718767	0.7349366530456566	1.529752015718155
262	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_15_17	2.A.1.52.2	NN	0.42684621082230995	1.6677327094242	0.0
263	Firmicutes sp. PD7	metabat1.megahit.20_7_269	['2.A.1.54.1', '2.A.1.53.1', '2.A.1.53.2']	AA	0.165744815548678	0.38447720707398	1.40086221748014
264	T. xylanilyticum PD19	vamb.megahit.488_4_221	['2.A.1.54.1', '2.A.1.53.1']	AA	0.76189984854014	2.7337260302896933	1.41700551059927
265	C. subterraneus PD13	metabat2.spades.15_2_20	2.A.1.59.2	NN	1.5813652420751836	2.05064496461238	2.8108501479462253
266	C. subterraneus PD13	metabat2.spades.15_13_90	2.A.1.59.2	NN	1.7231133584276772	1.8963716399882333	2.768949721527825
267	M. thermautotrophicus PD4	maxbin2.spades.001_1_557	['2.A.1.59.3', '2.A.1.59.4']	NN	5.665281287610689	4.835803755300916	5.583107793531845
268	Lutisporaceae sp. PD17	vamb.megahit.295_142_5	['2.A.1.59.3', '2.A.1.59.4']	NN	0.35702098895793005	0.22252410283924065	0.879791099883465
269	Carbobacillus sp. PD11	metabat2.megahit.24_21_2	['2.A.1.6.4', '2.A.1.6.1', '2.A.1.6.13', '2.A.1.6.2', '2.A.1.6.7', '2.A.1.6.9']	AA	1.1846085547718934	0.9090360898364499	2.737431099314155
270	Tepidimicrobiaceae sp. PD26	vamb.spades.222_45_82	2.A.1.62.4	NN	2.5201645530990735	0.37857460865535336	0.0
271	Firmicutes sp. PD7	metabat1.megahit.20_7_2	2.A.1.63.1	NN	0.288774265439664	0.0	0.246896022162196
272	Carbobacillus sp. PD11	metabat2.megahit.24_33_41	2.A.1.63.1	NN	0.5399392648795367	0.0	1.6279613474098649
273	Lutisporaceae sp. PD17	vamb.megahit.295_109_14	2.A.1.63.1	NN	0.22143074293558432	0.5371663677756667	0.0
274	C. subterraneus PD13	metabat2.spades.15_1_83	2.A.1.65.8	NN	2.1832040737213503	2.74828662279479	3.1233802227884597
275	Carbobacillus sp. PD11	metabat2.megahit.24_3_8	2.A.1.82.4	NN	0.7789972960765167	0.0	2.723538202772
276	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_52_5	['2.A.10.1.3', '2.A.10.1.1', '2.A.10.1.2', '2.A.10.1.6']	NN	0.0	0.0	0.558563469407735
277	C. subterraneus PD13	metabat2.spades.15_21_7	['2.A.10.1.3', '2.A.10.1.1', '2.A.10.1.2', '2.A.10.1.6']	NN	0.29586400589547734	0.7221975367469146	2.8838029087325148
278	Carbobacillus sp. PD11	metabat2.megahit.24_19_197	2.A.102.4.9	NN	0.15383410232057534	0.0	0.96652400401287
279	Peptococcales sp. PD24	vamb.spades.108_34_77	2.A.102.4.9	NN	3.4533280036376066	4.977305918987043	5.094199746309515
280	Moorellia sp. PD5	maxbin2.spades.006_27_1	2.A.103.1.11	NN	1.3305420788505735	0.52496428520241	1.154792816936859
281	Peptococcales sp. PD24	vamb.spades.108_17_8	2.A.103.1.11	NN	0.51017617630109	1.9517425377134565	3.426203358840045
282	Tissierellaceae sp. PD12	metabat2.megahit.33_13_20	2.A.103.1.2	NN	5.981655489007764	5.812984142014954	5.390571666520724
283	C. subterraneus PD13	metabat2.spades.15_3_42	2.A.103.1.2	NN	5.00347336352128	6.20013866933973	5.34371417061525
284	Symbiobacterium sp. PD15	metabat2.spades.25_6_63	2.A.103.1.2	NN	2.8132224361980036	3.8131856246501936	4.132863385796565
285	Lutisporaceae sp. PD17	vamb.megahit.295_31_8	2.A.103.1.2	NN	0.9181272169411946	0.22252410283924065	0.0
286	T. xylanilyticum PD19	vamb.megahit.488_4_123	2.A.103.1.2	NN	0.39494270136172	1.410106220119528	0.0
287	Limnochordia sp. PD22	vamb.spades.1_42_17	2.A.103.1.2	NN	3.832231569353843	2.875849777246667	1.867165956078425
288	Tepidimicrobiaceae sp. PD26	vamb.spades.222_48_11	2.A.103.1.2	NN	2.5567447771372365	2.692077406055527	1.915190749263975
289	Firmicutes sp. PD31	vamb.spades.812_19_99	2.A.103.1.2	NN	0.7256218899183201	0.35137800557129	0.4128805687472045
290	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_68_41	2.A.103.1.2	NN	0.66469763341037	1.9269709675937634	1.7446327878349746
291	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_30_67	2.A.103.1.3	NN	2.0699873080526903	1.3071418860869002	3.109500610720485
292	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_66_32	2.A.103.1.3	NN	1.31540659185119	0.4098454603259067	1.82109907151737
293	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_131_14	2.A.103.1.3	NN	0.33343944860552005	0.4098454603259067	0.9199083368916701
294	Moorellia sp. PD5	maxbin2.spades.006_1_257	2.A.103.1.3	NN	0.8799214315095701	0.0	1.51502405103435
295	Moorellia sp. PD5	maxbin2.spades.006_1_323	2.A.103.1.3	NN	0.44444372914647334	0.5717755470934567	1.400427042272165
296	Moorellia sp. PD5	maxbin2.spades.006_7_83	2.A.103.1.3	NN	1.1500524593837866	0.5717755470934567	1.383080004095471
297	Firmicutes sp. PD7	metabat1.megahit.20_7_657	2.A.103.1.3	NN	0.288774265439664	0.0	0.523878225158935
298	Carbobacillus sp. PD11	metabat2.megahit.24_4_41	2.A.103.1.3	NN	0.11973962983562199	0.0	0.7268170339479025
299	Carbobacillus sp. PD11	metabat2.megahit.24_19_253	2.A.103.1.3	NN	0.11973962983562199	0.0	0.47785616449878
300	Carbobacillus sp. PD11	metabat2.megahit.24_28_103	2.A.103.1.3	NN	0.08304223173859233	0.0	1.54903752285871
301	Tissierellaceae sp. PD12	metabat2.megahit.33_41_211	2.A.103.1.3	NN	5.7083196314562095	5.939990978896243	5.854133131181619
302	Tissierellaceae sp. PD12	metabat2.megahit.33_75_25	2.A.103.1.3	NN	4.18381074128648	4.27630966961636	3.87300602503558
303	C. subterraneus PD13	metabat2.spades.15_2_79	2.A.103.1.3	NN	4.243009187469847	3.768305108224677	4.75519601551278
304	C. subterraneus PD13	metabat2.spades.15_7_79	2.A.103.1.3	NN	5.474985452298188	4.786506412850817	5.14772291422367
305	Limnochordia sp. PD14	metabat2.spades.18_1_29	2.A.103.1.3	NN	7.44919587070365	7.06127658014001	7.14147286922117
306	Limnochordia sp. PD14	metabat2.spades.18_5_44	2.A.103.1.3	NN	6.005094811210103	5.727196163177797	5.38727353473458
307	Symbiobacterium sp. PD15	metabat2.spades.25_12_73	2.A.103.1.3	NN	2.7851254698106636	2.4657938116051112	0.98365515899264
308	Symbiobacterium sp. PD15	metabat2.spades.25_20_6	2.A.103.1.3	NN	0.0	1.7910862879676135	2.1050447713367
309	Lutisporaceae sp. PD17	vamb.megahit.295_103_8	2.A.103.1.3	NN	1.0468931027501098	0.0	0.0
310	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_6_26	2.A.103.1.3	NN	1.1440833322917896	0.41955080278492	0.0
311	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_16_128	2.A.103.1.3	NN	0.25930422683840965	0.5048272540477167	0.0
312	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_18_30	2.A.103.1.3	NN	1.5155905783572428	1.0258110264748668	0.4136993785411805
313	Peptococcales sp. PD24	vamb.spades.108_10_87	2.A.103.1.3	NN	0.7521188187913567	2.588768606264227	2.038520410655535
314	Peptococcales sp. PD24	vamb.spades.108_29_12	2.A.103.1.3	NN	0.23485075941567102	0.4555369281726267	0.7085130998862335
315	Limnochordia sp. PD22	vamb.spades.1_41_59	2.A.103.1.3	NN	0.650193592730989	0.0	0.4322073929867255
316	Tepidimicrobiaceae sp. PD26	vamb.spades.222_24_3	2.A.103.1.3	NN	1.70131657139136	1.7631529506479968	2.00835174305378
317	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_18_29	2.A.103.1.3	NN	0.7377782101448234	0.7362967525662639	1.2143891528449169
318	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_40_49	2.A.103.1.3	NN	0.82182019614195	1.8470728279714905	1.11641851753894
319	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_54_41	2.A.103.1.3	NN	0.84060992786416	1.1810532523274866	1.284409082882485
320	Firmicutes sp. PD31	vamb.spades.812_8_9	2.A.103.1.3	NN	0.9256616224787267	0.5810712321038166	0.0
321	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_50_29	2.A.103.1.3	NN	0.4838443011077467	0.823287080852818	1.16317811074588
322	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_95_11	2.A.103.1.3	NN	0.4838443011077467	0.0	0.950203137970927
323	Peptococcales sp. PD24	vamb.spades.108_19_35	2.A.103.1.7	NN	1.5590250448762835	2.517572713402043	2.61234220324726
324	Tepidimicrobiaceae sp. PD26	vamb.spades.222_1_27	2.A.103.1.7	NN	0.2904446038203057	0.0	0.4493204000894215
325	M. thermautotrophicus PD4	maxbin2.spades.001_1_1557	2.A.107.1.2	NN	3.7740743541976833	3.3457194645492336	3.69104850695988
326	Symbiobacterium sp. PD15	metabat2.spades.25_8_51	2.A.109.1.2	NN	3.8359298360379435	4.198593133312531	4.559974185128375
327	Peptococcales sp. PD24	vamb.spades.108_26_49	2.A.109.1.4	NN	1.6758714912330133	3.898440148239867	4.293051255437311
328	Tissierellaceae sp. PD12	metabat2.megahit.33_40_9	['2.A.11.1.2', '2.A.11.1.1', '2.A.11.1.3', '2.A.11.1.4', '2.A.11.1.6']	NN	2.490241437636273	0.24929564521175765	0.3485874271453425
329	Carbobacillus sp. PD11	metabat2.megahit.24_36_35	2.A.114.1.1	NN	1.7028131880917468	0.0	2.273041367916215
330	Tissierellaceae sp. PD12	metabat2.megahit.33_45_16	['2.A.114.1.3', '2.A.114.1.1']	NN	11.299574550958333	11.319738722733035	11.4915067369821
331	C. subterraneus PD13	metabat2.spades.15_26_34	2.A.114.1.3	NN	12.692204780763333	13.397523200399268	13.4289450760802
332	Symbiobacterium sp. PD15	metabat2.spades.25_22_34	2.A.114.1.3	NN	0.0	0.29927096766514066	1.45398028359108
333	Lutisporaceae sp. PD17	vamb.megahit.295_90_70	2.A.114.1.3	NN	4.440450330810706	2.8400778008689134	1.51410789460015
334	T. xylanilyticum PD19	vamb.megahit.488_4_253	['2.A.114.1.3', '2.A.114.1.1']	NN	0.39534210258275665	1.9016428553547666	2.6737668597410646
335	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_91	2.A.114.1.3	NN	0.25930422683840965	0.41955080278492	1.142318512482725
336	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_92	['2.A.114.1.3', '2.A.114.1.1']	NN	2.3239831368544066	2.278560931610997	3.039591483345885
337	Tepidimicrobiaceae sp. PD26	vamb.spades.222_45_20	['2.A.114.1.3', '2.A.114.1.1']	NN	4.44880674528772	3.2073512726034465	4.23945466904162
338	Moorellia sp. PD5	maxbin2.spades.006_1_401	2.A.114.1.4	NN	4.850092123400933	3.2875496937518567	3.28328105766289
339	Tissierellaceae sp. PD12	metabat2.megahit.33_50_3	2.A.114.1.4	NN	4.17196860136679	4.412183736534122	4.1148620801025
340	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_40_61	2.A.114.1.4	NN	0.27017203195167666	1.01788930521743	0.840351828886835
341	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_60_2	2.A.114.1.4	NN	0.0	0.6709989186544899	0.303519091131927
342	Firmicutes sp. PD7	metabat1.megahit.20_3_96	2.A.115.1.1	NN	0.165744815548678	0.0	0.4304942965484365
343	Carbobacillus sp. PD11	metabat2.megahit.24_19_180	2.A.115.1.1	NN	0.83001400021907	0.0	1.572009742502065
344	Lutisporaceae sp. PD17	vamb.megahit.295_71_3	2.A.115.1.1	NN	0.0	0.4891268191729567	0.0
345	Tepidanaerobacteraceae sp. PD3	maxbin2.megahit.017_102_59	2.A.115.1.2	NN	0.0	0.0	0.9199083368916701
346	Carbobacillus sp. PD11	metabat2.megahit.24_7_16	2.A.115.1.2	NN	0.70128120923432	0.0	0.989415995425124
347	Carbobacillus sp. PD11	metabat2.megahit.24_13_121	2.A.115.1.2	NN	0.89763466742468	0.0	2.176028699260015
348	Tissierellaceae sp. PD12	metabat2.megahit.33_15_2	2.A.115.1.2	NN	5.004473007161966	5.664598429440381	5.941452966282785
349	Limnochordia sp. PD14	metabat2.spades.18_21_15	2.A.115.1.2	NN	2.3456318309125734	3.0118033715684702	3.216322378505685
350	Symbiobacterium sp. PD15	metabat2.spades.25_9_18	2.A.115.1.2	NN	3.422882802310967	4.1953845204992835	3.27275894520013
351	T. xylanilyticum PD19	vamb.megahit.488_5_200	2.A.115.1.2	NN	0.0	0.28204845849157434	0.88793773641484
352	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_8_54	2.A.115.1.2	NN	1.650514130951233	1.2273614171743799	0.86634061079821
353	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_36_50	2.A.115.1.2	NN	0.0	1.13391425816516	1.268564754002725
354	Peptococcales sp. PD24	vamb.spades.108_10_38	2.A.115.1.2	NN	0.0	0.48941534371736	1.2946623540414084
355	Limnochordia sp. PD22	vamb.spades.1_33_17	2.A.115.1.2	NN	0.3800051339486214	0.0	1.3983294758821005
356	Tepidimicrobiaceae sp. PD26	vamb.spades.222_2_66	2.A.115.1.2	NN	0.9383035596795434	1.992163604045732	1.078074508475435
357	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_62_15	2.A.115.1.2	NN	0.45872038920555	0.4789857732714767	0.536197454043
358	Tepidanaerobacteraceae sp. PD32	vamb.spades.857_86_20	2.A.115.1.2	NN	0.0	0.4702043678299533	0.303519091131927
359	C. subterraneus PD13	metabat2.spades.15_13_31	2.A.115.1.5	NN	6.363452544232923	5.794242527537893	5.778093312549495
360	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_45_14	2.A.115.2.8	NN	1.68634535626748	1.63199321742052	1.45994929713782
361	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_39_21	['2.A.118.1.3', '2.A.118.1.5']	AA	1.05487282757901	0.6705788539312021	2.17175258463828
362	Tepidimicrobiaceae sp. PD26	vamb.spades.222_2_13	2.A.118.1.3	NN	1.042637839231319	0.0	0.0
363	Tepidimicrobiaceae sp. PD26	vamb.spades.222_2_122	2.A.118.1.3	NN	3.051055210139553	2.786807347570633	4.50361160644202
364	Tepidimicrobiaceae sp. PD26	vamb.spades.222_23_5	['2.A.118.1.3', '2.A.118.1.5']	AA	1.6441918667843531	0.0	0.4493204000894215
365	Tissierellaceae sp. PD12	metabat2.megahit.33_32_83	['2.A.118.1.4', '2.A.118.1.5', '2.A.118.1.6', '2.A.118.1.7']	AA	2.461082124644957	1.3836104579944666	2.07312620095665
366	Tissierellaceae sp. PD12	metabat2.megahit.33_58_1	['2.A.118.1.4', '2.A.118.1.1']	AA	3.481347626950543	3.6001537792028966	4.13530113013862
367	Tepidimicrobiaceae sp. PD23	vamb.spades.1056_16_32	2.A.118.1.4	NN	0.0	1.5665815466543533	1.13621966380419
368	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_76_26	['2.A.118.1.4', '2.A.118.1.5', '2.A.118.1.6', '2.A.118.1.7']	AA	2.5469768500352132	3.2590515898735197	2.695811125494755
369	Tepidanaerobacteraceae sp. PD27	vamb.spades.267_4_2	['2.A.118.1.6', '2.A.118.1.1']	AA	1.0503987109340367	5.280048188793287	5.553730964153955
370	Tissierellaceae sp. PD12	metabat2.megahit.33_26_1	2.A.118.1.8	NN	2.2492498046777234	3.798385717941763	3.32215187405572
371	Tepidimicrobiaceae sp. PD26	vamb.spades.222_45_102	2.A.118.1.8	NN	2.8014968788887433	3.1289505360074568	3.5078534383906597
