MAIN	KEGG-Metabolism	Name	KO	KO-Name	EC
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K05368	fre ubiB; NAD(P)H-flavin reductase 	1.5.1.41
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K23462	tgnA; flavin-dependent trigonelline monooxygenase reductase component 	1.5.1.36
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K00299	ssuE msuE; FMN reductase 	1.5.1.38
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K19285	nfrA1; FMN reductase (NADPH) 	1.5.1.38
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K19286	nfrA2; FMN reductase NAD(P)H] 	NAD(P)H,NAD(P)H
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K20146	ntaB nmoB; nitrilotriacetate monooxygenase reductase component 	1.5.1.42
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K04719	bluB; 56-dimethylbenzimidazole synthase 	1.13.11.79
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K15245	tftC tcpX; flavin reductase 	1.5.1.37
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K16902	E1.5.1.45; FAD reductase NAD(P)H] 	NAD(P)H,NAD(P)H
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K00878	thiM; hydroxyethylthiazole kinase 	2.7.1.50
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K25520	E3.6.1.76; prenyl-diphosphate phosphatase 	3.6.1.76
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K01515	nudF; ADP-ribose diphosphatase 	3.6.1.13,3.6.1.13
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K12152	nudJ; phosphatase NudJ 	3.6.1.-
cofactors_and_vitamins	00740	Riboflavin  metabolism  	K03186	ubiX bsdB PAD1; flavin prenyltransferase 	2.5.1.129
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K00275	"pdxH PNPO; pyridoxamine ""5-phosphate"" oxidase "	1.4.3.5
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K23998	"PPOX; pyridoxal ""5-phosphate"" synthase / NAD(P)H-hydrate epimerase "	1.4.3.5,1.4.3.5
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K00868	pdxK pdxY; pyridoxine kinase 	2.7.1.35
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K07758	PDXP; pyridoxal phosphatase 	3.1.3.74
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K13248	PHOSPHO2; pyridoxal phosphate phosphatase PHOSPHO2 	3.1.3.74
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K05275	E1.1.1.65; pyridoxine 4-dehydrogenase 	1.1.1.65
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K00157	AOX; aldehyde oxidase 	1.2.3.1
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K03472	epd; D-erythrose 4-phosphate dehydrogenase 	1.2.1.72
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K03473	pdxB; erythronate-4-phosphate dehydrogenase 	1.1.1.290
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K00831	serC PSAT1; phosphoserine aminotransferase 	2.6.1.52
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K00097	pdxA; 4-hydroxythreonine-4-phosphate dehydrogenase 	1.1.1.262
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K03474	pdxJ; pyridoxine 5-phosphate synthase 	2.6.99.2
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K01733	thrC; threonine synthase 	4.2.3.1
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K06215	"pdxS pdx1; pyridoxal ""5-phosphate"" synthase pdxS subunit "	4.3.3.6
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K08681	"pdxT pdx2; pyridoxal ""5-phosphate"" synthase pdxT subunit "	4.3.3.6
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18607	pno; pyridoxine 4-oxidase 	1.1.3.12
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18608	ppaT; pyridoxamine---pyruvate transaminase 	2.6.1.30
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18609	pldh; pyridoxal 4-dehydrogenase 	1.1.1.107
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18610	pdla; 4-pyridoxolactonase 	3.1.1.27
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18611	K18611; 4-pyridoxate dehydrogenase 	1.1.99.42
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18612	E1.2.1.100; 5-formyl-3-hydroxy-2-methylpyridine 4-carboxylic acid 5-dehydrogenase 	1.2.1.100
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18613	K18613; 3-hydroxy-2-methylpyridine-45-dicarboxylate 4-decarboxylase 	4.1.1.51
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18071	mhpco; 2-methyl-3-hydroxypyridine 5-carboxylic acid dioxygenase 	1.14.13.242
cofactors_and_vitamins	00750	Vitamin  B6  metabolism  	K18614	K18614; 2-(acetamidomethylene)succinate hydrolase 	3.5.1.29
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00278	nadB; L-aspartate oxidase 	1.4.3.16
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K06989	nadX ASPDH; aspartate dehydrogenase 	1.4.1.21
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03517	nadA; quinolinate synthase 	2.5.1.72
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00767	nadC QPRT; nicotinate-nucleotide pyrophosphorylase (carboxylating) 	2.4.2.19
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00763	pncB NAPRT1; nicotinate phosphoribosyltransferase 	6.3.4.21
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03783	punA PNP; purine-nucleoside phosphorylase 	2.4.2.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03784	deoD; purine-nucleoside phosphorylase 	2.4.2.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K10524	NRK1_2; nicotinamide/nicotinate riboside kinase 	2.7.1.22,2.7.1.22
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K06211	nadR; HTH-type transcriptional regulator transcriptional repressor of NAD biosynthesis genes 	2.7.7.1,2.7.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01081	"E3.1.3.5; ""5-nucleotidase"" "	3.1.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19970	"NT5E CD73; ""5-nucleotidase"" "	3.1.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11751	"ushA; ""5-nucleotidase"" / UDP-sugar diphosphatase "	3.1.3.5,3.1.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03787	"surE; ""5/3-nucleotidase"" "	3.1.3.5,3.1.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K02566	"nagD; ""5-nucleotidase"" "	3.1.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K08693	"yfkN; ""23-cyclic-nucleotide"" ""2-phosphodiesterase"" / ""3-nucleotidase"" / ""5-nucleotidase"" "	3.1.4.16,3.1.3.6,3.1.3.6
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18550	"ISN1; IMP and pyridine-specific ""5-nucleotidase"" "	3.1.3.99,3.1.3.99
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18551	"SDT1; pyrimidine and pyridine-specific ""5-nucleotidase"" "	3.1.3.-
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01240	URH1; uridine nucleosidase 	3.2.2.3
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K06210	NMNAT; nicotinamide mononucleotide adenylyltransferase 	2.7.7.1,2.7.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19785	POF1; nicotinamide-nucleotide adenylyltransferase 	2.7.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00952	nadM; nicotinamide-nucleotide adenylyltransferase 	2.7.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K13522	K13522 nadM; bifunctional NMN adenylyltransferase/nudix hydrolase 	2.7.7.1,2.7.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00969	nadD; nicotinate-nucleotide adenylyltransferase 	2.7.7.18
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01513	ENPP1_3 CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 	3.1.4.1,3.1.4.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K04765	mazG; nucleoside triphosphate diphosphatase 	3.6.1.9
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03426	NUDT12_13 nudC; NAD+ diphosphatase 	3.6.1.22
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K26956	NUDT2_6_7_10; ADP-ribose/NAD+ diphosphatase 	3.6.1.13,3.6.1.13
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01916	nadE; NAD+ synthase 	6.3.1.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01950	E6.3.5.1 NADSYN1 QNS1 nadE; NAD+ synthase (glutamine-hydrolysing) 	6.3.5.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03742	pncC; nicotinamide-nucleotide amidase 	3.5.1.42
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03743	pncC; nicotinamide-nucleotide amidase 	3.5.1.42
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01440	PNC1; nicotinamidase 	3.5.1.19
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K08281	pncA; nicotinamidase/pyrazinamidase 	3.5.1.19,3.5.1.19
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K03462	NAMPT; nicotinamide phosphoribosyltransferase 	2.4.2.12
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18153	nga; NAD+ glycohydrolase 	3.2.2.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19980	ART2 RT6; ADP-ribosyltransferase 2 / NAD+ glycohydrolase 	2.4.2.31,2.4.2.31
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01242	CD38; ADP-ribosyl cyclase 1 	3.2.2.6,3.2.2.6
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18152	BST1 CD157; ADP-ribosyl cyclase 2 	3.2.2.6,3.2.2.6
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11121	SIR2; NAD-dependent protein deacetylase SIR2 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11411	SIRT1 SIR2L1; NAD-dependent protein deacetylase sirtuin 1 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11412	SIRT2 SIR2L2; NAD-dependent protein deacetylase sirtuin 2 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11413	SIRT3 SIR2L3; NAD-dependent protein deacetylase sirtuin 3 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11414	SIRT4 SIR2L4; NAD-dependent protein deacetylase/lipoamidase sirtuin 4 	2.3.1.286,2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11415	SIRT5 SIR2L5; NAD-dependent protein deacetylase sirtuin 5 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11416	SIRT6 SIR2L6; NAD-dependent protein deacetylase sirtuin 6 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K11417	SIRT7 SIR2L7; NAD-dependent protein deacetylase sirtuin 7 	2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K12410	cobB srtN npdA; NAD-dependent protein deacetylase/lipoamidase 	2.3.1.286,2.3.1.286
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00858	ppnK NADK; NAD+ kinase 	2.7.1.23
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00322	sthA udhA; NAD(P) transhydrogenase 	1.6.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00323	NNT; proton-translocating NAD(P)+ transhydrogenase 	7.1.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00324	pntA; proton-translocating NAD(P)+ transhydrogenase subunit alpha 	7.1.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00325	pntB; proton-translocating NAD(P)+ transhydrogenase subunit beta 	7.1.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00541	NNMT; nicotinamide N-methyltransferase 	2.1.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00157	AOX; aldehyde oxidase 	1.2.3.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18029	nicA; nicotinate dehydrogenase subunit A 	1.17.2.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18030	nicB; nicotinate dehydrogenase subunit B 	1.17.2.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20445	ndhF; nicotinate dehydrogenase FAD-subunit 	1.17.1.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20446	ndhS; nicotinate dehydrogenase small FeS subunit 	1.17.1.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20447	ndhL; nicotinate dehydrogenase large molybdopterin subunit 	1.17.1.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20448	ndhM; nicotinate dehydrogenase medium molybdopterin subunit 	1.17.1.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K14974	nicC; 6-hydroxynicotinate 3-monooxygenase 	1.14.13.114
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18028	nicX; 25-dihydroxypyridine 56-dioxygenase 	1.13.11.9
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K15357	nicD; N-formylmaleamate deformylase 	3.5.1.106
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K13995	nicF; maleamate amidohydrolase 	3.5.1.107
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K01799	nicE maiA; maleate isomerase 	5.2.1.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20449	hnr; 6-hydroxynicotinate reductase 	1.3.7.1
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K15358	ena; enamidase 	3.5.2.18
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19647	hgd; 2-hydroxymethylglutarate dehydrogenase 	1.1.1.291
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20450	mgm; 2-methyleneglutarate mutase 	5.4.99.4
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20451	mii; methylitaconate Delta-isomerase 	5.3.3.6
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20452	dmdA; dimethylmaleate hydratase large subunit 	4.2.1.85
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20453	dmdB; dimethylmaleate hydratase small subunit 	4.2.1.85
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20454	dml; 23-dimethylmalate lyase 	4.1.3.32
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19818	ndhA; nicotine dehydrogenase subunit A 	1.5.99.4
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19819	ndhB; nicotine dehydrogenase subunit B 	1.5.99.4
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19820	ndhC; nicotine dehydrogenase subunit C 	1.5.99.4
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19826	nctB 6-hlno; (S)-6-hydroxynicotine oxidase 	1.5.3.5
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19890	6-hdno; (R)-6-hydroxynicotine oxidase 	1.5.3.6
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20169	nox nicA2; nicotine dehydrogenase 	1.4.2.2
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20158	pao; pseudooxynicotine dehydrogenase 	1.4.2.3
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19700	sap; 3-succinoylsemialdehyde-pyridine dehydrogenase 	1.2.1.83
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20170	['nicA1;', 'nicotine', 'oxidoreductase\n']	-
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20171	['spmA;', '3-succinoylpyridine', 'monooxygenase', 'subunit', 'A\n']	-
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20172	['spmC;', '3-succinoylpyridine', 'monooxygenase', 'subunit', 'C\n']	-
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K15359	hspA; 6-hydroxy-3-succinoylpyridine 3-monooxygenase 	1.14.13.163
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K18276	hspB; 6-hydroxy-3-succinoylpyridine 3-monooxygenase 	1.14.13.163
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K00135	gabD; succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase 	1.2.1.16,1.2.1.79,1.2.1.79
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K08324	sad; succinate-semialdehyde dehydrogenase 	1.2.1.16,1.2.1.16
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19185	kdhA; 6-hydroxypseudooxynicotine dehydrogenase subunit alpha 	1.5.99.14
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19186	kdhB; 6-hydroxypseudooxynicotine dehydrogenase subunit beta 	1.5.99.14
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19187	kdhL; 6-hydroxypseudooxynicotine dehydrogenase subunit gamma 	1.5.99.14
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19188	dhponh; 26-dihydroxypseudooxynicotine hydrolase 	3.7.1.19
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19189	dhpH; 26-dihydroxypyridine 3-monooxygenase 	1.14.13.10
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19190	nboR; nicotine blue oxidoreductase 	1.1.1.328
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K19191	mabO; 4-methylaminobutanoate oxidase (formaldehyde-forming) 	1.5.3.19
cofactors_and_vitamins	00760	Nicotinate  and  nicotinamide  metabolism  	K20155	mao; 4-methylaminobutanoate oxidase (methylamine-forming) 	1.5.3.21
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01652	E2.2.1.6L ilvB ilvG ilvI; acetolactate synthase I/II/III large subunit 	2.2.1.6
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01653	E2.2.1.6S ilvH ilvN; acetolactate synthase I/III small subunit 	2.2.1.6
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K11258	ilvM; acetolactate synthase II small subunit 	2.2.1.6
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K00053	ilvC; ketol-acid reductoisomerase 	1.1.1.86
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01687	ilvD; dihydroxy-acid dehydratase 	4.2.1.9
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K00606	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase 	2.1.2.11
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K00077	panE apbA; 2-dehydropantoate 2-reductase 	1.1.1.169
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K24263	panG; 2-dehydropantoate 2-reductase 	1.1.1.169
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01918	panC; pantoate--beta-alanine ligase 	6.3.2.1
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K13799	panC-cmk; pantoate ligase / CMP/dCMP kinase 	6.3.2.1,6.3.2.1
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K00867	coaA; type I pantothenate kinase 	2.7.1.33
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K09680	PANK1_2_3 CAB1 coaW; type II pantothenate kinase 	2.7.1.33
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K03525	coaX; type III pantothenate kinase 	2.7.1.33
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01947	birA-coaX; biotin---acetyl-CoA-carboxylase] ligase / type III pantothenate kinase 	acetyl-CoA-carboxylase,ligase,/,type,III,pantothenate,kinase,kinase
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K06982	pok; pantoate kinase 	2.7.1.169
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K09722	K09722 pps; 4-phosphopantoate---beta-alanine ligase 	6.3.2.36
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01922	PPCS COAB; phosphopantothenate---cysteine ligase (ATP) 	6.3.2.51
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K21977	coaB; phosphopantothenate---cysteine ligase (CTP) 	6.3.2.5
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01598	PPCDC coaC; phosphopantothenoylcysteine decarboxylase 	4.1.1.36
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K13038	coaBC dfp; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase 	4.1.1.36,4.1.1.36
cofactors_and_vitamins	00770	Pantothenate  and  CoA  biosynthesis  	K01513	ENPP1_3 CD203; ectonucleotide pyrophosphatase/phosphodiesterase family member 1/3 	3.1.4.1,3.1.4.1
